artist,link,song,text
Incubus,/i/incubus/light+grenades_20373283.html,Light Grenades,"We're given a garden  
And gave back a parking lot  
We got about fifteen minutes to go  
Before this audience  
Starts throwing tomatoes, yeah  
It?s not the end, there is more show  
We got about fifteen minutes to go  
Survived the plague, floated the flood  
Just peeked our heads above the mud  
No one?s immune, deafening bells  
My God, will we survive ourselves?  
I'm not an alarmist  
But someone should break the glass  
And pull that red T-lever down  
To get their attention  
Start lobbing the light grenades  
That burst and blind them with the truth  
An eye for an eye, a tooth for a tooth  
Survived the plague, floated the flood  
Just peeked our heads above the mud  
No one?s immune, deafening bells  
My God, will we survive ourselves?  
Survived the plague, floated the flood  
Just peeked out heads above the mud  
Wipe off your face, we've come this far  
Come on, remember who you are  
Survived the plague, floated the flood  
Just peeked our heads above the mud  
No one?s immune, deafening bells  
My God  
Survived the plague, floated the flood  
Just peeked out heads above the mud  
Wipe off your face, we've come this far  
Come on, remember who you are  
Come on, remember who you are  
Come on, remember who you are  
Remember, remember  
Come on, remember who you are  
Remember, remember  
Come on, remember who you are  

"
Indigo Girls,/i/indigo+girls/bitterroot_10144419.html,Bitterroot,"Tonight I'll be sleeping on the mountain top  
I got a billion stars for my witness  
In the morning I'll go down and the sun comes up  
And I'll take a drink from the bitter root river  
  
Have you been lonely  
(yes I've been lonely)  
I've been lonely too  
  
Have you been lonely  
(yes I've been lonely)  
I've been lonely too  
  
Tonight I'll be sleeping on the mountain top  
I got a billion stars for my witness  
In the morning I'll go down and the sun comes up  
I'll take a drink from the bitter root river  
  
Have you been traveling  
(yes I've been traveling)  
I've been traveling too  
  
(that girl can play)  
  
Have you been traveling  
(yes I've been traveling)  
I've been traveling too  
  
(lordy help me to play)  
  
Tonight I'll be sleeping on the mountain top  
I got a billion stars for my witness  
In the morning I'll go down and the sun comes up  
I'll take a drink from the bitter root river  
I'll take a drink from the bitter root river  
I'll take a drink from the bitter root river

"
Indigo Girls,/i/indigo+girls/blood+fire_20067291.html,Blood And Fire,"I have spent nights with matches and knives,  
Leaning over ledges, only two flights up.  
Cutting my heart, burning my soul.  
Nothing left to hold,  
Nothing left but, blood and fire.  
  
You have spent nights, thinking of me  
Missing my arms, but you needed to leave.  
Leaving the cuts, leaving my burns,  
Hoping I'd learn.  
  
Blood and Fire  
Are too much for these restless arms to hold.  
And my nights of desire are calling me,  
Back to your fold.  
And I am calling you, calling you from 10,000 miles away  
Won't you wet my fire with your live, babe?  
  
I am looking for someone, who can take as much as I give,  
Give back as much as I need,  
And still have the will to live.  
I am intense, I am in need,  
I am in pain, I am in love.  
I feel forsaken, like to things I gave away.  
  
Blood and Fire  
Are too much for these restless arms to hold.  
And my nights of desire are calling me,  
Back to your fold.  
And I am calling you, calling you from 10,000 miles away  
Won't you wet my fire with your live, babe?  
  
I am intense, I am in need, I am in pain, I am in love.  
I am intense, I am in need, I am in pain, I am in love.  
I am intense, I am in need, I am in pain, I am in love.  
  
Blood and Fire  
Are too much for these restless arms to hold.  
And my nights of desire are calling me,  
Back to your fold.  
And I am calling you, calling you from 10,000 miles away  
Won't you wet my fire with your live, babe?

"
Indigo Girls,/i/indigo+girls/kid+fears_20067295.html,Kid Fears,"Pain from pearls, hey little girl,  
How much have you grown?  
Pain from pearls, hey little girl,  
Flower for the ones you've known.  
  
Are you on fire,  
From the years?  
What would you give for your  
Kid fears?  
  
Secret staircase, running high,  
You had a hiding place.  
Secret staircase, running low,  
But they all know, now you're inside.  
  
Are you on fire,  
From the years?  
What would you give for your  
Kid fears?  
  
Skipping stones, we know the price now  
Any sin will do  
How much further, if you can spin.  
How much further, if you are smooth.  
  
Are you on fire,  
From the years?  
What would you give for your  
Kid fears?  
  
Replace the rent with the stars above  
Replace the need with love.  
  
Replace the anger with the tide.  
Replace the ones, the ones, the ones, that you love.  
  
Are you on fire,  
From the years?  
What would you give for your  
Kid fears?

"
Ingrid Michaelson,/i/ingrid+michaelson/fire_21001519.html,Fire,"Open heart surgery  
That is what you do to me  
Cut me up, set me free  
That is what you do to me  
  
Now I'm walking in, walking in a fire  
I'm walking in a fire with you  
I'm walking in, walking in a fire  
When I walk into you  
I'm walking in, walking in a fire  
I'm walking in a fire with you  
I'm walking in, walking in a fire  
When I walk into you  
Into you, into you, into you, into you, into you  
  
Heart attack up your sleeve  
You can make me believe  
I would grow from the ground  
After you burn me down  
  
Now I'm walking in, walking in a fire  
I'm walking in a fire with you  
I'm walking in, walking in a fire  
When I walk into you  
  
I'm walking in, walking in a fire  
  
I'm walking in a fire with you  
I'm walking in, walking in a fire  
When I walk into you  
Into you, into you, into you, into you, into you  
Into you, into you, into you, into you, into you  
  
You burn me up, you burn me up  
You burn me up, and I love it  
You burn me up, you burn me up  
You burn me up, and I love it  
Now I'm walking in, walking in a fire  
I'm walking in a fire with you  
I'm walking in, walking in a fire  
When I walk into you  
I'm walking in, walking in a fire  
I'm walking in a fire with you  
I'm walking in, walking in a fire  
When I walk into you  
Into you, you burn me up  
You burn me up, you burn me up  
And I love it

"
Inna,/i/inna/amazing_20867522.html,Amazing,"Dangerous feelings break out my soul  
It's just the meaning of being alone  
I need you here wherever you are  
I need you now to take me so far  
I wanna run like the speed of the sound  
I was somewhere, I 'm sure you're around  
You give me now the meaning of life  
  
With you I'm feeling alive  
  
Why you're lookin' like that  
I'm burning like fire  
I wanna be higher  
Just let me know  
Why you're lookin' like that  
You're driving me crazy  
You're lookin' amazing  
  
Why you're lookin' like that  
I'm burning like fire  
I wanna be higher  
Just let me know  
Why you're lookin' like that  
You're driving me crazy  
You're lookin' amazing  
  
Why you're lookin' like that  
I'm burning like fire  
I wanna be higher  
Just let me know  
Why you're lookin' like that  
You're driving me crazy  
You're lookin' amazing

"
Inna,/i/inna/deja+vu_20857296.html,Deja Vu,"No no no no no no no fire no fire eyes  
I wanna feel the music higher and touch the ski  
No no no no you drive me crazy you crazy boy  
I wanna live with you a deja vu.  
  
I know I'm alive I'm feeling so blue  
So take me away So take me with you  
Hey mystery girl I'm falling for you  
I'm ready tonight The last Deja Vu.  
  
No no no no no no no fire no fire eyes  
I wanna feel the music higher and touch the ski  
No no no no you drive me crazy you crazy boy  
I wanna live with you a deja vu.  
  
La la la la la la  
  
I don't wanna live I'm feeling so blue  
So take me away So take me with you  
Hey mistery girl I'm falling for you  
I'm ready tonight The last deja Vu.  
  
No no no no no no no fire no fire eyes  
I wanna feel the music higher and touch the ski  
No no no no you drive me crazy you crazy boy  
I wanna live with you a deja vu.  
  
No no no no no no no fire no fire eyes  
I wanna feel the music higher and touch the ski  
No no no no you drive me crazy you crazy boy  
I wanna live with you a deja vu.  
  
La la la la la la

"
Insane Clown Posse,/i/insane+clown+posse/chicken+huntin_10144880.html,Chicken Huntin',"Chicken Huntin'  
  
[Violent J]  
Well, I'm heading down a southern trail, I'm going chicken huntin'  
Chopping redneck chicken necks I ain't saying nothing  
To the hillbilly stuck my barrel in his eye  
Boomshacka boomshacka hair jumps in the sky  
Why I never liked chicken pot pie?  
Or the chopped chicken on rye?  
So tell Mr. Billy Bob I'm a cut his neck up  
Slice, poke, chop chop, stab, cut  
What can you do with the drunken hillbilly  
Cut his fucking eyes out and feed em to his Aunt Milly  
Willy Willy chicken neck, chicken hunting gotta love it  
Hit him with the twelve gauge bucket, chicken nuggets  
Laid out all over the grass  
Then his little hound dog will eat em up fast  
Last as long as you can my man  
'cause when that chicken head hits the fan, you got  
Blood guts fingers and toes (3x)  
Sittin front row at the chicken show so...  
  
[Chorus]  
Who's going chicken huntin, we's goin' chicken huntin' (3x)  
Cut a motherfucking chicken up, right!  
  
[Shaggy 2 Dope]  
Let me get a chicken sandwich with manwich  
I'm finna wreck on a chicken neck  
Chopping up Hilly and Billy Bob Billy  
'cause I chop motherfucking redneck silly  
Peeked in his yard and what did I see  
I seen a chicken boy fucking a sheep  
I say ""Mister Mister, what the fuck you trying to do""  
Ah, Billy Billy Boo  
Barrels in your mouth, bullets to your head  
The back of your neck's all over the shed  
Boomshacka boom chop chop bang  
I'm 2 Dope and it ain't no thang  
To cut a chicken, trigger's clickin  
Blow off his head but his feet still kickin  
Last as long as you can my man  
'cause when that chicken head hits the fan you got  
Blood guts fingers and toes (3x)  
Sittin front row at the chicken show so...  
  
[Chorus (3x)]  
  
[Violent J]  
Went to Kentucky, I got lucky  
Met this hot-collared bitch named Bucky  
Riding on a chicken, milking a cow  
Hittin switches in a drop top low ride tractor plow  
  
[Shaggy 2 Dope]  
Redneck fella, moonshine sella  
Hang him by his neckbones, chicken bones  
Locked in the cellar, yellow belly chicken plucker  
You redneck fucker!  
  
[Chorus (3x)]

"
Insane Clown Posse,/i/insane+clown+posse/intro+forgotten+freshness+vol+3_20947935.html,"Intro (Forgotten Freshness, Vol. 3)","(Icp) You should be visited by a dark curacies. A curacies called pain and  
Anguish. Welcome lades and gatemen step right up and become part of the show.  
Deal with your own creation.  
(Narrator) Friday March 4th at St. Androids will tremble to it's rafters of  
Psychopathic records unlaces the dark power of the Ringmaster and icp.  
(Icp) You can sit up in the front with the Ringmaster  
With the Ring-a-ding-ding-a-ling-a-ping-master.  
Well come lades and gatemen to the museum the Wax museum.  
(Narrator) icp returns with the Ringmaster tour that puts the ghetto in your  
Face.  
(Icp) So how's going Chicken Huntin?  
Wes going Chicken Huntin.  
Everybody's singing that southwest song. Awwooooooooo.........  
(Narrator) Not recommended for all ages. You can get your tickets now at St.  
Androids box office or Ticket master or charge by phone at  
(810) 645-6666  
(Icp) Everybody's singing that southwest song.  
(Narrator) Friday March 4th at St. Androids Hall 431 East Congress Down town  
The Ringmaster tour with icp.  
(Icp) Psychopathic!!!!!

"
Inside Out,/i/inside+out/asphyxiation_20746494.html,Asphyxiation,"[Verse:]  
Do you know how it feels  
To have come so far  
Just to get shot down  
And left to drown?  
'Cause I've come so far  
And I need you now  
Yes, it's true...  
So pull me through  
  
And get me out of this.  
  
[Pre-chorus 1:]  
I never hurt you  
Baby, tell me, is it what I didn't do?  
I'd never hurt you, yeah  
Without you, I'm...  
  
[Chorus:]  
Asphyxiated  
I'm dying, please give me one last breath oh,  
To pull me through it  
Please, just give me one last breath while  
I'm contemplating, and I'm wondering:  
If you gave me one last breath, oh,  
Would I suffocate again?  
  
...I'm suffocating.  
  
[Pre-chorus 2:]  
You were my everything  
Everything that I ever wanted  
But you've got me wounded again...  
Without you, I'm...  
  
[Chorus]  
  
[Bridge:]  
So are you gonna watch me die  
Or just walk on by?  
Don't tell me you don't need me  
Cause I know you do.  
  
Give me one last try  
And I'll get it right  
I swear I'll get it right  
This time...  
  
[Chorus]

"
INXS,/i/inxs/need+you+tonight_20067857.html,I Need You Tonight,"Come over here  
  
All you got is this moment  
The twenty-first century's yesterday  
You can care all you want  
Everybody does yeah that's okay  
  
So slide over here  
And give me a moment  
Your moves are so raw  
I've got to let you know  
I've got to let you know  
You're one of my kind  
  
I need you tonight  
'Cause I'm not sleeping  
There's something about you girl  
That makes me sweat  
  
How do you feel  
I'm lonely  
What do you think  
Can't take it all  
What ya gonna do  
Gonna live my life

"
INXS,/i/inxs/need+you+tonite_20067831.html,Need You Tonite,"Come over here  
  
All you got is this moment  
The twenty-first century's yesterday  
You can care all you want  
Everybody does yeah that's okay  
  
So slide over here  
And give me a moment  
Your moves are so raw  
I've got to let you know  
I've got to let you know  
You're one of my kind  
  
I need you tonight  
'cause I'm not sleeping  
There's something about you girl  
That makes me sweat  
  
How do you feel  
I'm lonely  
What do you think  
Can't take it all  
Whatcha gonna do  
Gonna live my life

"
Iron Butterfly,/i/iron+butterfly/my+mirage_20067938.html,My Mirage,"In my mind I see a mirage on the wall,  
But unfortunately it's not there at all.  
So I guess I'll draw my mirage on the wall,  
Then it can be here to see and enjoyed by all.  
  
My mirage, I'll be drawing you soon.  
Then all of the beautiful people that come to our home,  
They'll be seeing you too.  
My mirage,  
I'll be drawing you soon,  
My mirage, I'll be seeing you soon.  
  
In my mind I see a mirage on the wall,  
But unfortunately it's not there at all.  
So I guess I'll draw my mirage on the wall,  
Then it can be here to see and enjoyed by all.  
  
My mirage, I'll be drawing you soon.  
Then all of the beautiful people that come to our home,  
They'll be seeing you too.  
My mirage,  
I'll be drawing you soon,  
My mirage, they'll be seeing you soon.

"
Iron Maiden,/i/iron+maiden/brighter+than+a+thousand+suns_20496835.html,Brighter Than A Thousand Suns,"We are not the sons of God  
We are not his chosen people now  
We have crossed the path he trod  
We will feel the pain of his beginning  
  
Shadow fingers rise above  
Iron fingers stab the desert sky  
Oh behold the power of the Earth.  
Are your children ready for the fall?  
  
Locking hands together well  
Raze a city, build a living hell  
Join the race to suicide  
Listen for the tolling of the bell  
  
Out of the the universe, a strange light is born  
Unholy union, trinity reformed  
  
Yellow sun it's evil twin  
in the black the winds deliver him  
We will sleep to souls within  
At a siege a nuclear gust is riven  
  
Out of the the universe, a strange light is born  
Unholy union, trinity reformed  
  
Out of the darkness, brighter than a thousand suns  
Out of the darkness, brighter than a thousand suns  
Out of the darkness, brighter than a thousand suns  
Out of the darkness, brighter than a thousand suns  
Out of the darkness, brighter than a thousand suns  
Out of the darkness, brighter than a thousand suns  
  
Burying our morals and burying our dead  
Burying our head in the sand  
E equals MC squared, you can't relate  
How we made God with our hands  
  
Whatever would Robert have said to his God  
About he made war with the Sun  
E equals MC squared, you can't relate  
How we made God with our hands  
  
All nations are rising  
Through acid bells of love and hate  
Chain medals of Satan  
Uncertainty led us all to this  
  
All nations are raising  
Through acid bells of love and hate  
Confusion and Fury  
  
This body carried em' down in vain  
I was preaching of a small pray  
In the bunker where we'll die  
We're the executioners that lie  
  
Bombers launched with no recall  
Minute warning of the missile fall  
Take a look at your last day  
Guessing you won't have the time to cry  
  
Out of the the universe, a strange light was born  
Unholy union, trinity reformed  
  
Out of the darkness  
Out of the darkness  
Out of the darkness, brighter than a thousands suns  
Out of the darkness, brighter than a thousands suns  
Out of the darkness, brighter than a thousands suns  
Out of the darkness, brighter than a thousands suns  
Out of the darkness, brighter than a thousands suns  
  
Holy father we have sinned

"
Iron Maiden,/i/iron+maiden/fortunes+of+war_20068087.html,Fortunes Of War,"After the war  
And now that they've sent us homeward  
I can't help but feel that I'm on my own  
No one can see just what this conflict has done to  
The minds of the men who are on their way home  
  
I'm scarred for life  
But it's not my flesh that's wounded  
So how can I face the torment alone  
The vivid scenes and all the recurring nightmares  
I lay there and sweat until it gets light  
  
People say 'don't worry'  
Say that time's a perfect healer  
That the nightmares they will come to pass  
Can't hear what they're saying  
I am living in my own world  
And I'm feeling trance-like all the time  
  
I hear voices in my head  
Could I really be going crazy  
In the night the visions seem so real  
Do you care if you live or die  
When you laugh are you really crying  
You're not sure what's real anymore  
  
Fortunes of war  
Fortunes of war  
Fortunes of war  
No pain anymore  
  
Sometimes I wake  
I feel that my spirit's broken  
I wonder if I've the strength  
Carry on carry on

"
Iron Maiden,/i/iron+maiden/ive+got+the+fire_20496821.html,I've Got The Fire!,"If you're looking for someone that you can keep  
then, baby, pass me by  
And if you wanted something that's twenty years deep  
Baby, don't even try  
And if you wanted someone to take your soul  
I'll lift you up little bit higher  
  
I've got the fire  
I've got the fire  
  
So you think I'm skinny, don't you sell me cheap  
I'm as wide as a country-mile  
Some like it wide, I like it deep  
Guess which one is my style  
So you think you can beat me by my own game  
Maybe I call you a liar  
  
I've got the fire  
I've got the fire

"
Irving Berlin,/i/irving+berlin/louisiana+purchase_20241918.html,Louisiana Purchase,"Louisiana purchase, I'll tell you what it means  
It means I'd like to sell you New Orleans  
Come on, come on  
And you all can go to town way down in New Orleans  
Louisiana salesman with nothing in his jeans  
That's why I'd like to sell you New Orleans  
Come on, come on  
And do all the things there are to do in New Orleans  
Where does that heat come from?  
That rhythmic beat come from?  
And that red meat come from?  
New Orleans  
Louisiana purchase, I told you what it means  
So won't you let me sell you New Orleans?  
Come on, come on  
And you all can go to town way down in New Orleans

"
Isley Brothers,/i/isley+brothers/hello+its+me_20214458.html,Hello It's Me,"Hello, it's me,  
I've thought about us for a long, long time  
Maybe I think too much but something's wrong  
Something's here that doesn't last too long.  
Maybe I shouldn't think of you as mine.  
Seeing you,seeing anyone as much as I do you,  
I take for granted that you're always there,  
I take for granted that you just don't care.  
Sometimes I can't help seeing all the way through,baby.  
  
It's important to me  
That you know you are free  
'Cause I never want to make you change for me, babe (don't change, don't
change)  
No, I wouldn't change you, change you for the world (don't change, don't
change)  
No, don't change, girl (don't change, don't change)  
Stay as sweet as you are (don't change, don't change)  
But one thing I want you to do is,  
  
Think of me, think of me, yeah  
You know I'd be with you if I could,  
Come around and see you once in a while,  
If you ever need a reason to smile,  
I'd spend the night if you think I should.  
  
It's important to me  
That you know you are free  
'Cause I never want to make you change for me  
  
And I'll come around and see you once in a while,  
If you ever need a reason to smile,  
I'd spend the night if you think I should.  
  
Just don't change, girl (don't change, don't change)

"
Israel Houghton,/i/israel+houghton/not+forgotten_20601040.html,Not Forgotten,"I am not forgotten  
I am not forgotten  
I am not forgotten  
God knows my name  
He knows my name  
Light over darkness  
Strength over weakness  
Joy over sadness  
He knows my name  
Father to the fatherless  
Friend to the friendless  
Hope for the hopeless  
He knows my name  
I will praise You, I will praise You  
For I am fearfully and wonderfully made  
I am not forgotten, never forsaken  
I am not forgotten  
I am not forgotten  
I am not forgotten  
God knows my name  
He knows my name  
Do you realize that you're alive  
At the greatest time in history?  
We are the chosen generation  
We are the chosen generation  
We're gonna change the world  
We're gonna change the world  

"
Iwan Fals,/i/iwan+fals/aku+disini_20583786.html,Aku Disini,"Mengantuk perempuan setengah baya  
Di bak terbuka mobil sayuran  
Jam tiga pagi itu  
Tangannya terangkat saat sorot lampu  
Mobilku menyilaukan matanya  
Aku ingat ibuku. .. .. ..  
Aku ingat istri dan anak perempuanku  
Separo jalan menuju rumah  
Sa'at lampu menyala merah  
Di depan terminal bis kota  
Yang masih sepi  
Aku melihat seorang pelacur  
Tertidur mungkin letih atau mabuk  
Aku ingat ibuku. .. .. .. .  
Aku ingat istri dan anak perempuanku  
Di bawah temaram sinar merkuri  
Bocah telanjang dada bermain bola  
Oh. .. .. .. .. . Pagi yang gelap  
Kau sudutkan aku  
Suara kaset dalam mobil aku matikan  
Jendela kubuka  
Angin pagi dan nyanyian sekelompok  
Anak muda mengusik ingatanku  
Aku ingat mimpiku  
Aku ingat harapan yang semakin hari  
Semakin panjang tak berujung  
Perempuan setengah baya  
Pelacur yang tertidur  
Bocah-bocah bermain bola  
Anak muda yang bernyanyi  
Sebentar lagi ayam jantan kabarkan pagi  
Hari-harimu menagih janji  
Aku disini. .. .. . Ya. .. Aku disini  
Ingat ibu istri dan anak- anaku  
-Rahman Tardjana-

"
The Jam,/j/jam/carnaby+street_20068925.html,CARNABY STREET,"Take a look at the great street  
It don't seem the same  
Remember how great it should be  
Shops are full of fashion  
People told what they want  
The street that was a part of the  
British monarchy  
British monarchy  
  
Who wants cafgans and all that  
We don't need them now  
Why should we accept the change  
And buy clothes of today  
  
Kids repel the change and  
Bring back the street  
Shops filled by whole nations  
Carnaby street  
Carnaby street  
  
The street is a mirror  
For our country  
Reflects the rise and fall  
Of our nation  
  
The street that was a legend  
Is a mockery  
A part of the British tradition  
Gone down the drain  
  
You don't need no glass ball  
To see its faults  
Take a walk along that street  
And you'll see what I mean  
  
Carnaby street  
Carnaby street  
(Not what it used to be)  
Carnaby street  
(Not what it used to be)

"
The Jam,/j/jam/ghosts_20068834.html,Ghosts,"Why are you frightened can't you see that it's you  
That ain't no ghost it's a reflection of you  
Why do you turn away an' keep it out of sight  
Oh don't live up to your given roles  
There's more inside you that you won't show  
  
But you keep it hidden just like everyone  
You're scared to show you care it'll make you vulnerable  
So you wear that ghost around you for disguise  
  
But there's no need just 'cause it's all we've known  
There's more inside you that you haven't shown  
  
So keep on moving, moving, moving your feet  
Keep on shuf-shuf-shuffling to this ghost dance beat  
Just keep on walking down never ending streets  
  
One day you'll walk right out of this life  
And then you'll wonder why you didn't try  
  
To spread some loving all around  
Old fashioned causes like that still stand  
Gotta rid this prejudice that ties you down  
  
How do you feel at the end of the day  
Just like you've waked over your own grave  
  
So why are you frightened can't you see that it's you  
At the moment there's nothing so there's nothing to lose  
Lift up your lonely heart and walk right on through

"
The Jam,/j/jam/scrape+away_20068897.html,Scrape Away,"Your twisted cynicism - makes me feel sick  
Your open disgust for 'idealistic naive'  
You've given up hope you're jaded and ill  
The trouble is your thoughts a catching disease  
Ooh - you need to get away  
Ooh - you need a change of pace  
Because you're all dried up and you don't believe  
You reckon I'm dreaming when I say I still feel real  
You say you work for yourself and its the only way  
But I look at you talking and to me you just scrape away  
What makes once young minds get in this state,  
Is it age or just the social climate  
You're talking like some fucking hardened MP  
You're saying power's all!  
And it's power you need!  
Ooh - you need to get away  
Ooh - you need a change of place  
Because you've given up on hope  
You're emotionless  
You've no need for love it's just hate, hate, hate.  
But I look at you shaking and it is you  
Who is scraping away  
You who is scraping away.

"
The Jam,/j/jam/the+combine_20068920.html,The Combine,"And life is very difficult, when you're in the crowd  
When you're in the crowd, you see things as they really are  
You can smell the fear and hate, generated by all around -  
I want to breakaway, but the ties are too strong  
want to go on holiday, but the crowd says I can't  
See life is very different, when you're in the crowd  
Oh, sometimes in the night, I wish I was faraway  
But then I realize, even escape will be in vain  
I want to close my eyes and be like the rest  
I mean, nobody wants to die, although the crowd say they do  
Look, life is very intricate, when you're in the crowd  
Life becomes the movies  
And everyone has a role  
It's easy being the actor  
When the combine's the only star -  
Sunday papers  
And the dailies  
Ena Sharples  
Page 3 girls  
News at ten  
War in Rhodesia  
Far away  
In a distant land  
But we're alright  
We're nice and warm here  
No one to hurt us  
Except ourselves

"
James Taylor,/j/james+taylor/machine+gun+kelly_20069220.html,Machine Gun Kelly,"I'll tell you about Machine Gun Kelly  
He rode along the outlaw trail.  
Machine Gun Kelly was a simple man  
But the woman was as hard as hell.  
Watch out Machine Gun,  
Don't let her run you round.  
Don't let the woman put you six feet  
In the ground, Machine Gun.  
  
I'll tell you about Katherine Kelly,  
Tired of being such small time, now.  
Figured they'd kidnap a rich man's son,  
Make it in the world of crime.  
Watch out Machine Gun,  
Don't let her run you round.  
Don't let the woman put you six feet  
In the ground, Machine Gun.  
  
You'd better watch out Machine Gun Kelly,  
Careful of what you do, now.  
If you keep listening to your old lady,  
Ain't no telling  
What'll happen to you, now, Machine Gun.  
  
The government boys they came  
For Machine Gun, took the poor boy away.  
Stuck him in a hole in Leavenworth prison  
Where he lived until his dying day.  
  
Watch out Machine Gun,  
Don't let her put you down.  
Don't let a woman make you  
Out to be a clown, Machine Gun.  
Watch out Machine Gun.

"
Jennifer Lopez,/j/jennifer+lopez/acting+like+that_21084835.html,Acting Like That,"I've been down since day 1 yeah  
I'm the only one that been right here  
Why you acting like you don't care?  
I've been down since day 1  
Don't let the tables turn  
Don't let the bridges burn  
Been down for you  
Don't get it confused, boy  
You could lose your turn  
Don't let the tables turn  
Don't let the bridges burn  
Cause everything could change  
In a matter of days  
Depending if you've learned  
Why you acting like that?  
You gon' miss me when I'm gone  
Why you acting like that?  
(Why you acting like that?)  
Why you acting like that?  
You gon' miss me when I'm gone  
Why you acting like that?  
When I leave I'm taking all  
  
Baddest bitch in the world right here  
You ain't even gotta go nowhere  
Boy you better watch the way you walk  
Cause if you trip, you're gonna fall, oh  
Don't let the tables turn  
Don't let the bridges burn  
Been down for you  
Don't get it confused, boy  
You could lose your turn  
Don't let the tables turn  
Don't let the bridges burn  
Cause everything could change  
In a matter of days  
Depending if you've learned  
Why you acting like that?  
You gon' miss me when I'm gone  
Why you acting like that?  
(Why you acting like that?)  
Why you acting like that?  
You gon' miss me when I'm gone  
Why you acting like that?  
When I leave I'm taking all  
  
[Iggy Azalea]  
Don't let the tables turn  
Don't let the bridges burn  
Been down for you  
Don't get it confused, boy  
You could lose your turn  
Don't let the tables turn  
Don't let the bridges burn  
Cause everything could change  
In a matter of days  
Depending if you've learned  
Why you acting like that?  
You gon' miss me when I'm gone  
Why you acting like that?  
(Why you acting like that?)  
Why you acting like that?  
You gon' miss me when I'm gone  
Why you acting like that?  
When I leave I'm taking all

"
Jennifer Lopez,/j/jennifer+lopez/should+we+never_20812023.html,Should We Never,"I've been so caught up in the thought of me and you  
Even though I love someone else, I know my heart belongs to you  
Tell me how did we ever let the situation get this far  
Maybe we should just try to hide the things we feel inside  
Things, I know we can't deny  
  
Should've never told you that I cared about you  
Didn't think that it would be so bad  
Should've never kissed you, should've never held your hand  
Got to find a way to let these feelings go  
  
What did I do the day I let you slip into my soul?  
It was then when I realized that I would always want you in my life  
No one else can know of the things that we've been saying  
On the telephone, it would be so bad if they ever knew  
That me and you were secretly into each other  
  
Should've never told you that I cared about you  
Didn't think that it would be so bad  
Should've never kissed you, should've never held your hand  
Got to find a way to let these feelings go  
  
I'm so scared, trembling inside 'cause I'm feeling  
Like somebody else already knows  
Oh my God, I love you both so much  
But to have to choose between the two  
Is hurting me so deep inside  
  
Should've never told you that I cared about you  
Didn't think that it would be so bad  
Should've never kissed you, should've never held your hand  
I don't ever wanna feel this way again  
  
Should've never told you that I cared about you  
Should've never kissed you, should've never held your hand  
Should've never told you that I cared about you  
  
Should've never kissed you, should've never held your hand  
Should've never told you that I cared about you  
Should've never kissed you, should've never held your hand  
  
Should've never told you that I cared about you  
Should've never kissed you, should've never held your hand  
Should've never told you that I cared about you  
  
Should've never kissed you, should've never held your hand  
Should've never told you that I cared about you  
Should've never kissed you, should've never held your hand

"
Jimi Hendrix,/j/jimi+hendrix/fire_10149616.html,Fire,"Alright,  
Now dig this, baby  
  
You don't care for me  
I don'-a care about that  
Gotta new fool, ha!  
I like it like that  
  
I have only one burning desire  
Let me stand next to your fire  
Let me stand next to your fire (Repeat 4 times)  
  
Listen here, baby  
And stop acting so crazy  
You say your mum ain't home,  
It ain't my concern,  
Just play with me and you won't get burned  
  
I have only one itching desire  
Let me stand next to your fire  
Let me stand next to your fire (Repeat 4 times)  
  
Oh! Move over, Rover  
And let Jimi take over  
Yeah, you know what I'm talking 'bout  
Yeah, get on with it, baby  
That's what I'm talking 'bout  
Now dig this!  
Ha!  
Now listen, baby  
  
You try to gimme your money  
You better save it, babe  
Save it for your rainy day  
I have only one burning desire  
Let me stand next to your fire  
Let me stand next to your fire

"
Jimmy Buffett,/j/jimmy+buffett/growing+older+but+not+up_20071897.html,Growing Older But Not Up,"I rounded first never thought of the worst  
As I studied the shortstop's position  
Then crack went my leg like the shell of an egg  
Someone call a decent physician  
I'm no Pete Rose, I can't pretend  
While my mind is quite flexible  
These brittle bones don't bend  
  
I'm growing older but not up  
My metabolic rate is pleasantly stuck  
So let the winds of change blow over my head  
I'd rather die while I'm living than live while I'm dead  
  
Sometimes I see me as an old manatee  
Heading south as the waters grow colder  
He tries to steer clear of the hum drum so near  
It cuts prop scars deep in his shoulders  
That's how it flows right to the end  
His body's still flexible but that  
Barnacle brain don't bend  
  
I'm growing older but not up  
My metabolic rate is pleasantly stuck  
So let the winds of change blow over my head  
I'd rather die while I'm living than live while I'm dead  
  
So now don't get me wrong  
This is not a sad song  
Just events that I have happened to witness  
And time takes it's toll as we head for the poll  
As the days grow more complicated the night life still wins  
  
I'm growing older but not up  
My metabolic rate is pleasantly stuck  
So let the winds of change blow over my head  
I'd rather die while I'm living than live while I'm dead  
  
Let the winds of change blow over my head  
I'd rather die while I'm living than live while I'm dead

"
